nome_tse,nome_final,descricao
SEQUENCIAL_CANDIDATO,sequencial_candidato,
NOME_CANDIDATO,nome_urna,
DESCRICAO_CARGO,descricao_cargo,
CODIGO_CARGO,codigo_cargo,
NUMERO_CANDIDATO,numero_urna,
UNIDADE_ELEITORAL_CANDIDATO,sigla_ue,
NUMERO_CNPJ_CANDIDATO,cpf_cnpj_candidato,
NUMERO_PARTIDO,numero_partido,
SIGLA_PARTIDO,sigla_partido,
VALOR_DESPESA,valor_despesa,
DATA_DESPESA,data_despesa,
TIPO_DESPESA,tipo_despesa,
CODIGO_TIPO_DESPESA,codigo_tipo_despesa,
DESCRICAO_FORMA_PAGAMENTO,descricao_forma_pagamento,
CODIGO_FORMA_PAGAMENTO,codigo_forma_pagamento,
NUMERO_DOCUMENTO,numero_documento,
TIPO_DOCUMENTO,tipo_documento,
CODIGO_TIPO_DOCUMENTO,codigo_tipo_documento,
NOME_FORNECEDOR,nome_fornecedor,
NUMERO_CPF_CGC_FORNECEDOR,cpf_cnpj_fornecedor,
UNIDADE_ELEITORAL_FORNECEDOR,sigla_ue_fornecedor,
SITUACAO_CADASTRAL,situacao_cadastral,
